position,gotchiID,formattedTokenID,name,withSetsRarityScore,kinship,experience,level,hauntId,owner,originalOwner,status,stakedAmount
6318,10803,"""10803"",",4-89er,499,2410,2880,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6319,19162,"""19162"",",Runner,538,2410,2870,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6320,18293,"""18293"",",Sir GrindAlot,529,2410,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6321,11020,"""11020"",",Circleone,501,2410,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6322,1702,"""1702"",",FOMO GOTCHI,648,2317,2680,8,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
6323,14560,"""14560"",",Gremlin,542,2334,1560,6,2,0x09a1a849974d021a0f74366e5020884ff73e3abb,0x09a1a849974d021a0f74366e5020884ff73e3abb,3,0
6324,16975,"""16975"",",KTeam_01_05,623,2316,10635,15,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6325,15578,"""15578"",",Monstro,654,2322,4110,10,2,0xd281f988242c900d67ff2aafabe683b8004ee778,0xd281f988242c900d67ff2aafabe683b8004ee778,3,76087499999999990000
6326,21355,"""21355"",",Aavestar,531,2409,2880,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6327,24159,"""24159"",",Stoblerone,539,2409,2880,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6328,17397,"""17397"",",Gotchyyy,509,2409,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6329,11690,"""11690"",",Dropper,509,2409,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6330,22462,"""22462"",",Apple Blossom,536,2317,2785,8,2,0xf24f0a86e0b8367bf065471bbdc89008f0087fd3,0xf24f0a86e0b8367bf065471bbdc89008f0087fd3,3,0
6331,4488,"""4488"",",Sir Linkiest,527,2344,2690,8,1,0xb9d8286cb05c873aeb564cd5fe1338a38fb3bb39,0xb9d8286cb05c873aeb564cd5fe1338a38fb3bb39,3,0
6332,14118,"""14118"",",Networker,490,2409,2140,7,2,0xf517639a8872e756ac98d3c65507d2ebc25cc032,0xf517639a8872e756ac98d3c65507d2ebc25cc032,3,0
6333,22150,"""22150"",",facai,468,2409,1430,6,2,0x44421b0162ee6b341e331a07cc58301e0dfa74a1,0x44421b0162ee6b341e331a07cc58301e0dfa74a1,3,0
6334,13909,"""13909"",",drama queen,510,2316,1150,5,2,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
6335,14563,"""14563"",",Justeen,600,2316,1120,5,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6336,3679,"""3679"",",Spring,517,2316,705,4,1,0xce3214768474f006c50189d2d9583f19e3791f96,0xce3214768474f006c50189d2d9583f19e3791f96,3,0
6337,463,"""463"",",AKKU MONKEY D LUFY,558,2315,4265,10,1,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,3,0
6338,23786,"""23786"",",0_O,500,2408,3150,8,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
6339,18178,"""18178"",",Bitsonka,530,2408,2870,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6340,19802,"""19802"",",MYGHTY CHERRY EYES,504,2408,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6341,24774,"""24774"",",Regmen,505,2408,2840,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6342,17402,"""17402"",",TetherVision,543,2315,1590,6,2,0xded7cfb53cf1658e07432a3c4c8c0064d5bd626a,0xded7cfb53cf1658e07432a3c4c8c0064d5bd626a,3,0
6343,15330,"""15330"",",Apii,588,2315,1570,6,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6344,2405,"""2405"",",Miner,519,2408,1565,6,1,0x634610df83f3d09050530f66146964cf8755aa5a,0x634610df83f3d09050530f66146964cf8755aa5a,3,0
6345,11605,"""11605"",",Boo Jamario,556,2408,755,4,2,0xaf2e4590eb15f1297cb52734c807311f0f8bc126,0xaf2e4590eb15f1297cb52734c807311f0f8bc126,3,0
6346,16746,"""16746"",",Punched,529,2407,2880,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6347,17487,"""17487"",",Greeno,532,2407,2880,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6348,15361,"""15361"",",Haubi,531,2407,2880,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6349,2369,"""2369"",",Tether USDT,506,2317,2870,8,1,0xa9a0c84fe5780d5a5c67cc14165b546f8ec6dcab,0xa9a0c84fe5780d5a5c67cc14165b546f8ec6dcab,3,0
6350,17576,"""17576"",",Basedone,513,2407,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6351,17490,"""17490"",",Triple T,506,2407,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6352,23319,"""23319"",",Bruh,609,2314,2085,7,2,0x59e9f8f07f9d339c48c8521af341a1a2337a9e22,0x59e9f8f07f9d339c48c8521af341a1a2337a9e22,3,0
6353,11523,"""11523"",",Pepouze,491,2368,1445,6,2,0xab2e11c99d8830d5d9b2494a565c974595e39eef,0xab2e11c99d8830d5d9b2494a565c974595e39eef,3,0
6354,11007,"""11007"",",Portal Rage,601,2313,3775,9,2,0x579361d2636152df34db1d6dfd343f5037ddc71d,0x579361d2636152df34db1d6dfd343f5037ddc71d,3,24200000000000000000
6355,18627,"""18627"",",Etha,502,2406,2880,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6356,15278,"""15278"",",LOW ONLY,504,2406,2880,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6357,12974,"""12974"",",Movu,532,2406,2870,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6358,19536,"""19536"",",Zenaya,506,2406,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6359,18610,"""18610"",",Freshone,509,2406,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6360,18116,"""18116"",",COMMONIST,504,2406,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6361,18217,"""18217"",",VICTIM,509,2406,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6362,13674,"""13674"",",Krshna,503,2406,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6363,21438,"""21438"",",Alix,552,2328,1905,7,2,0x4be9c62014789de188d8379aff628f279e4993b2,0x4be9c62014789de188d8379aff628f279e4993b2,3,0
6364,17563,"""17563"",",phoenix,561,2313,1750,6,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6365,11081,"""11081"",",Kopi,583,2313,1710,6,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6366,20389,"""20389"",",round,596,2313,1540,6,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6367,15288,"""15288"",",mirky,588,2313,1480,6,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6368,10199,"""10199"",",sub-zero,585,2313,1340,6,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6369,13668,"""13668"",",K7,506,2312,4095,10,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
6370,3585,"""3585"",",BRUDI,615,2318,3375,9,1,0x0412f214fa215dda71e1184cad1652884e4b8c57,0x0412f214fa215dda71e1184cad1652884e4b8c57,3,0
6371,23295,"""23295"",",M G,503,2405,2880,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6372,23842,"""23842"",",Bigeye,509,2405,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6373,17831,"""17831"",",Good Night Gotchi,502,2405,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6374,18691,"""18691"",",Frontrunnooor,510,2405,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6375,14754,"""14754"",",Aave Cant Jump,544,2405,475,4,2,0xb60dd5f030b68beb38fea0c414771acda899fcaf,0xb60dd5f030b68beb38fea0c414771acda899fcaf,3,0
6376,17674,"""17674"",",Daikota Skye,505,2311,3530,9,2,0x26bac3547908e923b641c186000585e8ce98f4db,0x26bac3547908e923b641c186000585e8ce98f4db,3,0
6377,5897,"""5897"",",Mono en Kimono,543,2311,3500,9,1,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
6378,24730,"""24730"",",GHSTHEAD THE DESTROYER,626,2404,3495,9,2,0xa5643d9b4a2049d578a690269dbc13426b352672,0xa5643d9b4a2049d578a690269dbc13426b352672,3,0
6379,18792,"""18792"",",Polyrent,501,2404,3020,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6380,21996,"""21996"",",I STRONK,335,2404,2880,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6381,19186,"""19186"",",Chaeyoung,503,2404,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6382,21599,"""21599"",",ETHY,499,2404,2860,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
6383,21230,"""21230"",",bios,668,2311,1920,7,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6384,2407,"""2407"",",AxieInfinity,521,2404,1540,6,1,0x634610df83f3d09050530f66146964cf8755aa5a,0x634610df83f3d09050530f66146964cf8755aa5a,3,0
6385,1111,"""1111"",",Hemp,489,2311,1460,6,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
6386,3269,"""3269"",",Poltergeist,551,2310,4260,10,1,0xf5fe364d18f4a5a53badce9a046ba74cfc97f6fb,0xf5fe364d18f4a5a53badce9a046ba74cfc97f6fb,3,0
6387,9941,"""9941"",",GHST,530,2310,3550,9,1,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
6388,6835,"""6835"",",WETH Ledger,484,2310,1870,7,1,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,3,0
6389,8629,"""8629"",",-=MSG=- P FUUNK,478,2403,1845,7,1,0xc13ec844eb19d6a72ddd5f2779484ba35279a817,0xc13ec844eb19d6a72ddd5f2779484ba35279a817,3,0
6390,17698,"""17698"",",SPACEMAN,531,2310,1590,6,2,0x346e7d415382b91905080ccdae6e5147866a6561,0x346e7d415382b91905080ccdae6e5147866a6561,3,0
6391,23408,"""23408"",",Coin98,506,2402,2630,8,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
6392,18481,"""18481"",",Nicholas Brody,543,2402,2270,7,2,0xf257403742b622ade40bdd38679c978eb371cceb,0xf257403742b622ade40bdd38679c978eb371cceb,3,0
6393,11570,"""11570"",",grumpy,561,2309,1780,6,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6394,12848,"""12848"",",kickshit,631,2309,1460,6,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6395,12718,"""12718"",",Rousseau,516,2402,975,5,2,0x09cc59bfc16a6a36d26a929b678c5c9a4df4001d,0x09cc59bfc16a6a36d26a929b678c5c9a4df4001d,3,0
6396,10690,"""10690"",",Oneart,498,2402,570,4,2,0xc7d61f99980e6575409680e6ceec3345f53c62e7,0xc7d61f99980e6575409680e6ceec3345f53c62e7,3,0
6397,18454,"""18454"",",Earny,483,2402,545,4,2,0xd019937881872a12a865cf21dec919152553b51f,0xd019937881872a12a865cf21dec919152553b51f,3,0
6398,14369,"""14369"",",THE MAMA,557,2308,3990,9,2,0xf1950fc03486a502b05f93df1a7a4edc741257c6,0xf1950fc03486a502b05f93df1a7a4edc741257c6,3,0
6399,15950,"""15950"",",LIAM THE DREAM,588,2308,2030,7,2,0x4572192ed1dee5fd0f8f07269be4ef3e3e270715,0x4572192ed1dee5fd0f8f07269be4ef3e3e270715,3,0
6400,24390,"""24390"",",BB24390,533,2308,1380,6,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6401,1030,"""1030"",",Portugeisha,599,2307,4345,10,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
6402,12956,"""12956"",",IM SO BASED,514,2400,1375,6,2,0xf517639a8872e756ac98d3c65507d2ebc25cc032,0xf517639a8872e756ac98d3c65507d2ebc25cc032,3,0
6403,13551,"""13551"",",aaveverse,527,2400,570,4,2,0xc7d61f99980e6575409680e6ceec3345f53c62e7,0xc7d61f99980e6575409680e6ceec3345f53c62e7,3,0
6404,15197,"""15197"",",Starnet,512,2400,570,4,2,0xc7d61f99980e6575409680e6ceec3345f53c62e7,0xc7d61f99980e6575409680e6ceec3345f53c62e7,3,0
6405,19956,"""19956"",",Hanvon,486,2400,570,4,2,0xc7d61f99980e6575409680e6ceec3345f53c62e7,0xc7d61f99980e6575409680e6ceec3345f53c62e7,3,0
6406,23392,"""23392"",",VYSETTY,549,2399,3250,9,2,0x3bd59ed16c462b4464091830dab828dce079076f,0x3bd59ed16c462b4464091830dab828dce079076f,3,0
6407,14992,"""14992"",",Michael I,537,2306,1730,6,2,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
6408,23356,"""23356"",",Viki,566,2306,1310,6,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6409,8455,"""8455"",",Neptune,506,2306,1045,5,1,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,3,0
6410,23596,"""23596"",",brs 525 140xp 218kin,527,2399,955,5,2,0x09cc59bfc16a6a36d26a929b678c5c9a4df4001d,0x09cc59bfc16a6a36d26a929b678c5c9a4df4001d,3,0
6411,23239,"""23239"",",Saatoshi Sushimoto,608,2306,470,4,2,0x749388a5dc4fe0011a2c26d97fe13b93b2adb2aa,0x749388a5dc4fe0011a2c26d97fe13b93b2adb2aa,3,0
6412,11457,"""11457"",",pcwSg13,538,2305,2425,7,2,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,3,0
6413,22078,"""22078"",",Wesly,600,2305,1920,7,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6414,3722,"""3722"",",Laady Daai,521,2398,1165,5,1,0x79bf225fbfd40f78b1878a6d1eec1bb03df92aeb,0x79bf225fbfd40f78b1878a6d1eec1bb03df92aeb,3,0
6415,16662,"""16662"",",sardaukar,524,2305,530,4,2,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
6416,14515,"""14515"",",magical,658,2304,1090,5,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6417,4568,"""4568"",",Miagotchi,508,2397,1030,5,1,0x09cc59bfc16a6a36d26a929b678c5c9a4df4001d,0x09cc59bfc16a6a36d26a929b678c5c9a4df4001d,3,0
6418,23468,"""23468"",",Laady,544,2329,945,5,2,0x295c8a1e704f4b6ff1e9adcfc5ab5ff96a85fa11,0x295c8a1e704f4b6ff1e9adcfc5ab5ff96a85fa11,3,0
6419,24369,"""24369"",",,546,2304,300,3,2,0xae74d4af5310170f8b2c0227b0c8ca70c8e2c78f,0xae74d4af5310170f8b2c0227b0c8ca70c8e2c78f,3,0
6420,2923,"""2923"",",AKKU DIMASH,448,2303,4030,9,1,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,3,0
6421,22004,"""22004"",",Lara Croft,611,2307,3955,9,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
6422,17409,"""17409"",",GiMI,542,2396,3250,9,2,0xf48b4c067b4816dbc0a65333e9e81ca6d8a17002,0xf48b4c067b4816dbc0a65333e9e81ca6d8a17002,3,0
6423,6760,"""6760"",",h1 bug eye,445,2371,2030,7,1,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
6424,24082,"""24082"",",Marble Floor,439,2396,1030,5,2,0x7f63921d9fac69a6824dd3ef5fb8e1a89fcc984d,0x7f63921d9fac69a6824dd3ef5fb8e1a89fcc984d,3,0
6425,15631,"""15631"",",Aave Eyez,462,2303,750,4,2,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,0x38798bfb6016beeeae2b12ed1f7ba2c9bb49334f,3,0
6426,1267,"""1267"",",Opal,481,2302,3585,9,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
6427,7298,"""7298"",",UserDefault.LINK,500,2302,820,5,1,0x2127aa7265d573aa467f1d73554d17890b872e76,0x2127aa7265d573aa467f1d73554d17890b872e76,3,0
6428,23229,"""23229"",",FAAKER,404,2301,3755,9,2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,3,0
6429,20084,"""20084"",",Blueprint,544,2394,3140,8,2,0xf48b4c067b4816dbc0a65333e9e81ca6d8a17002,0xf48b4c067b4816dbc0a65333e9e81ca6d8a17002,3,0
6430,1948,"""1948"",",Baggo!,517,2316,3090,8,1,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
6431,16854,"""16854"",",VAAMOOOOO,598,2301,2800,8,2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,3,0
6432,4892,"""4892"",",X AE 12,574,2300,4115,10,1,0x579361d2636152df34db1d6dfd343f5037ddc71d,0x579361d2636152df34db1d6dfd343f5037ddc71d,3,0
6433,24709,"""24709"",",NAADIEL,539,2300,3590,9,2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,3,0
6434,17029,"""17029"",",DAATAA,492,2300,3530,9,2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,3,0
6435,15287,"""15287"",",Currensy,495,2393,595,4,2,0xf4447ceed61859619d62ca8e6d252bf2c99a1c65,0xf4447ceed61859619d62ca8e6d252bf2c99a1c65,3,0
6436,15883,"""15883"",",aavegotchi.eth,556,2299,4066,10,2,0x635c1bafe7b01a8c52c73cba97a35b4b8d96ae81,0x635c1bafe7b01a8c52c73cba97a35b4b8d96ae81,3,0
6437,15454,"""15454"",",MUDAA,497,2299,3310,9,2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,3,0
6438,14216,"""14216"",",++,518,2392,975,5,2,0x09cc59bfc16a6a36d26a929b678c5c9a4df4001d,0x09cc59bfc16a6a36d26a929b678c5c9a4df4001d,3,0
6439,6390,"""6390"",",Dark Gotchi,524,2298,3530,9,1,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,3,0
6440,6824,"""6824"",",Elf,562,2298,3510,9,1,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
6441,8297,"""8297"",",HAUNT ONE,553,2391,3100,8,1,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
6442,7184,"""7184"",",DIAMONDSHANDS16,611,2303,3005,8,1,0x73719c0c85a430ab716bafc6a2a6768e40f7d334,0x73719c0c85a430ab716bafc6a2a6768e40f7d334,3,0
6443,13119,"""13119"",",BB13119,561,2298,2230,7,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
6444,21774,"""21774"",",Mr.DAI,574,2315,1560,6,2,0x09a1a849974d021a0f74366e5020884ff73e3abb,0x09a1a849974d021a0f74366e5020884ff73e3abb,3,0
6445,17452,"""17452"",",ALCHEMICA YEILD MAN 516,529,2315,1410,6,2,0x9bb6373f902de5ee820708855a16872e01a616c7,0x9bb6373f902de5ee820708855a16872e01a616c7,3,0
6446,13992,"""13992"",",Baxter,495,2391,940,5,2,0x8b208a8f61e6e502cbb28c3f17412b30ce6dfd70,0x8b208a8f61e6e502cbb28c3f17412b30ce6dfd70,3,0
6447,18816,"""18816"",",Squeaks,517,2314,2520,8,2,0x9f6c47623d23fc9dbca3ed670a43792db3aacaee,0x9f6c47623d23fc9dbca3ed670a43792db3aacaee,3,4887500000000000000
6448,17329,"""17329"",",],493,2351,1460,6,2,0xab2e11c99d8830d5d9b2494a565c974595e39eef,0xab2e11c99d8830d5d9b2494a565c974595e39eef,3,0
6449,269,"""269"",",TIGRUT,548,2296,3830,9,1,0x47d6f96ba098816389db7c87cbf077de7181b853,0x47d6f96ba098816389db7c87cbf077de7181b853,3,0
6450,13055,"""13055"",",Kingsman,502,2326,3535,9,2,0x3621fd0db8dabc21d522851de01114cf82b7c21f,0x3621fd0db8dabc21d522851de01114cf82b7c21f,3,0
6451,8079,"""8079"",",U.S.A.,600,2302,3450,9,1,0x0412f214fa215dda71e1184cad1652884e4b8c57,0x0412f214fa215dda71e1184cad1652884e4b8c57,3,0
6452,14703,"""14703"",",LITTLE TACKER,480,2389,3050,8,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
6453,23209,"""23209"",",M 111,473,2388,3050,8,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
6454,24414,"""24414"",",SPITFIRE,592,2387,3240,9,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
6455,12503,"""12503"",",Django Unchained,583,2387,3160,8,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
6456,24719,"""24719"",",princessslaya,477,2353,2865,8,2,0xce8fc6755efcaf7f85c28901bca4f4b936591542,0xce8fc6755efcaf7f85c28901bca4f4b936591542,3,0
6457,12325,"""12325"",",Lil' Drip,623,2294,1560,6,2,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,3,0
6458,9479,"""9479"",",Abraham Linkoln,472,2318,1450,6,1,0x24b8f9d9ba725e1c4ca887da9d49e2495d312dc0,0x24b8f9d9ba725e1c4ca887da9d49e2495d312dc0,3,0
6459,17218,"""17218"",",SUPER CHEAP HIGH KINSHIP,494,2348,1390,6,2,0xab2e11c99d8830d5d9b2494a565c974595e39eef,0xab2e11c99d8830d5d9b2494a565c974595e39eef,3,0
6460,5404,"""5404"",",crafter,500,2294,750,4,1,0xa44eea8180ac3f66e7dbeab8d0a15cbf1c90b05f,0xa44eea8180ac3f66e7dbeab8d0a15cbf1c90b05f,3,0
