position,gotchiID,formattedTokenID,name,withSetsRarityScore,kinship,experience,level,hauntId,owner,originalOwner,status,stakedAmount
149,19937,"""19937"",",Blaze Maverick,646,3037,8155,13,2,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
150,6174,"""6174"",",Wasabi Whisperer,608,999,8125,13,1,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,3,0
151,7848,"""7848"",",BB,758,3515,8105,13,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
152,6912,"""6912"",",Cthulu,455,3436,8075,13,1,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
153,19970,"""19970"",",Monkey Weed Grower,648,3033,8035,13,2,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,3,0
154,17539,"""17539"",",Avocado Cheese,651,3019,7990,13,2,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,3,0
155,21797,"""21797"",",Nano,664,2671,7920,13,2,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,3,0
156,18400,"""18400"",",Gaarp the Fist,650,2885,7895,13,2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,3,0
157,6350,"""6350"",",Aavesome,651,3451,7825,13,1,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,3,0
158,13425,"""13425"",",Rudi Randaale,551,2651,7810,13,2,0x3ca2e945a3bc25399c75f49e9e45d34d897c1041,0x3ca2e945a3bc25399c75f49e9e45d34d897c1041,3,0
159,8651,"""8651"",",GFA_DREAM,590,2368,7770,13,1,0x735194b0ff3d9fca8561770ebf484eac90b46647,0x735194b0ff3d9fca8561770ebf484eac90b46647,3,0
160,20374,"""20374"",",SAUL UR BASE B LONG 2 KOR,652,2004,7705,13,2,0xa5643d9b4a2049d578a690269dbc13426b352672,0xa5643d9b4a2049d578a690269dbc13426b352672,3,0
161,15571,"""15571"",",590 TOP1 BRS,759,2959,7680,13,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
162,17444,"""17444"",",FAKE gotchis,550,2852,7670,13,2,0xa9465d03ba38726277b3e478ac98aa063a0c8d0a,0xa9465d03ba38726277b3e478ac98aa063a0c8d0a,3,0
163,9808,"""9808"",",Crane,600,3273,7640,13,1,0x543d8004afa943344e6fba44e189ed0dd4e71d56,0x543d8004afa943344e6fba44e189ed0dd4e71d56,3,0
164,3673,"""3673"",",ethermon,518,2677,7625,13,1,0x89a1145fccac1a2a9350ec1a4a486e4458d26274,0x89a1145fccac1a2a9350ec1a4a486e4458d26274,3,0
165,22261,"""22261"",",Forin,553,2735,7596,13,2,0x4d00b44569c615f49f50814e4328f354b89e9efe,0x4d00b44569c615f49f50814e4328f354b89e9efe,3,53580000000000000000
166,12151,"""12151"",",KTeam_02_05,628,2380,7555,13,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
167,23249,"""23249"",",z - Tenebrosity,579,2632,7545,13,2,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,3,0
168,5731,"""5731"",",SKULLS,636,2720,7545,13,1,0xf2b9ec5724dc97362a53907c0b4cc0aa72369e63,0xf2b9ec5724dc97362a53907c0b4cc0aa72369e63,3,0
169,5935,"""5935"",",Voland,568,3459,7535,13,1,0x2f08d099c60823ce5955e747909d216dcbc9bf21,0x2f08d099c60823ce5955e747909d216dcbc9bf21,3,0
170,8863,"""8863"",",Diogenes,662,3449,7520,13,1,0x180f207f8747a966ec94277a69610162d7fa3ff1,0x180f207f8747a966ec94277a69610162d7fa3ff1,3,0
171,1735,"""1735"",",Lvl Up!,587,3254,7515,13,1,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,3,0
172,16543,"""16543"",",Kteam_01_04,651,2468,7490,13,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
173,11015,"""11015"",",Houndmaster,591,1579,7440,13,2,0x7dbfe62be1ac737d26823611f251d362c52a1141,0x7dbfe62be1ac737d26823611f251d362c52a1141,3,0
174,8893,"""8893"",",Disco W1z,682,2670,7395,13,1,0x8efc96f7edb7f656a63b3195bf9728782115c4c7,0x8efc96f7edb7f656a63b3195bf9728782115c4c7,3,0
175,826,"""826"",",OG Felon,770,2933,7375,13,1,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,3,0
176,14473,"""14473"",",Caretaker,603,2064,7355,13,2,0x7dbfe62be1ac737d26823611f251d362c52a1141,0x7dbfe62be1ac737d26823611f251d362c52a1141,3,0
177,1806,"""1806"",",Tyler,508,2392,7235,13,1,0x69bc21465737bdc6f059e3d529e023b27bef37ec,0x69bc21465737bdc6f059e3d529e023b27bef37ec,3,24369999999999997000
178,24975,"""24975"",",Alchemicaze,665,2651,7210,13,2,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,3,108070000000000010000
179,11746,"""11746"",",Star 63,519,2329,7190,12,2,0x69bc21465737bdc6f059e3d529e023b27bef37ec,0x69bc21465737bdc6f059e3d529e023b27bef37ec,3,24005000000000003000
180,12112,"""12112"",",KoOi_PG,610,2183,7175,12,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
181,14480,"""14480"",",KoOi_Healer001,630,1672,7155,12,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
182,4589,"""4589"",",Fren,620,2672,7155,12,1,0xa532f169cee0e551d4da641031ac78fd85461035,0xa532f169cee0e551d4da641031ac78fd85461035,3,0
183,22704,"""22704"",",straw,725,2323,7145,12,2,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,817320000000000000000
184,7001,"""7001"",",Snoop Dogg,839,2672,7110,12,1,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,3,0
185,5540,"""5540"",",Plasm,492,3311,7100,12,1,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
186,8691,"""8691"",",Atreides,573,2940,7095,12,1,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,3,0
187,22724,"""22724"",",Hung Lo,637,887,7070,12,2,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,266614999999999980000
188,7755,"""7755"",",Leroy Jenkins,693,1843,7060,12,1,0xc0ab521fa3ff034029c206eebbb481e06c8d8bb5,0xc0ab521fa3ff034029c206eebbb481e06c8d8bb5,3,0
189,2812,"""2812"",",JohnWick,545,3322,7030,12,1,0xc44f63485ed5a23fbeeae300adca6a08a506aef1,0xc44f63485ed5a23fbeeae300adca6a08a506aef1,3,0
190,5702,"""5702"",",Adam Sandler,565,3408,6996,12,1,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
191,7026,"""7026"",",DeucesFiat,518,3370,6995,12,1,0x6d06dd922210c87df1f532b4805badf782e598b9,0x6d06dd922210c87df1f532b4805badf782e598b9,3,0
192,5017,"""5017"",",DeuceSpades,536,3371,6980,12,1,0x6d06dd922210c87df1f532b4805badf782e598b9,0x6d06dd922210c87df1f532b4805badf782e598b9,3,0
193,8099,"""8099"",",Coke,540,3440,6955,12,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
194,8327,"""8327"",",Abstract,536,3011,6950,12,1,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,3,0
195,20826,"""20826"",",Tera,675,2240,6940,12,2,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,3,0
196,20518,"""20518"",",z - Threshold,615,2374,6925,12,2,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,3,0
197,2368,"""2368"",",KEK GOTCHI,601,3177,6920,12,1,0x4eb172821b5bc013269c4f6f6204f092d44197ec,0x4eb172821b5bc013269c4f6f6204f092d44197ec,3,0
198,12532,"""12532"",",pvp star,553,3024,6915,12,2,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
199,20909,"""20909"",",z - Tatarigami,623,2859,6910,12,2,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,3,0
200,10252,"""10252"",",ZIGGY STARDUST,668,3,6860,12,2,0xd9d54f0f67fde251ab41ffb36579f308b592d905,0xd9d54f0f67fde251ab41ffb36579f308b592d905,3,0
201,17343,"""17343"",",Morals,677,2774,6850,12,2,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
202,24554,"""24554"",",DeuceHearts,541,2932,6830,12,2,0x6d06dd922210c87df1f532b4805badf782e598b9,0x6d06dd922210c87df1f532b4805badf782e598b9,3,0
203,18035,"""18035"",",z - Torpidity,620,2759,6780,12,2,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,3,0
204,6735,"""6735"",",Fuku,633,1994,6765,12,1,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
205,24089,"""24089"",",Xl,581,2228,6763,12,2,0xe6390b6188dedbaf7339672cc4d75ee825b2654e,0xe6390b6188dedbaf7339672cc4d75ee825b2654e,3,0
206,8364,"""8364"",",Bojack Horseman,640,2993,6756,12,1,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
207,408,"""408"",",Diamonds Are Forever,563,2900,6705,12,1,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
208,2749,"""2749"",",Partner,603,3437,6700,12,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
209,11205,"""11205"",",FAKE Artist,648,2157,6680,12,2,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
210,14350,"""14350"",",FAKE Shaaman,738,1943,6675,12,2,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,463657499999999980000
211,22153,"""22153"",",GFA_Nanko,561,2859,6635,12,2,0x735194b0ff3d9fca8561770ebf484eac90b46647,0x735194b0ff3d9fca8561770ebf484eac90b46647,3,0
212,21278,"""21278"",",DeuceDiamonds,500,3034,6635,12,2,0x6d06dd922210c87df1f532b4805badf782e598b9,0x6d06dd922210c87df1f532b4805badf782e598b9,3,0
213,7653,"""7653"",",Posvist Suslika,538,3458,6615,12,1,0x2f08d099c60823ce5955e747909d216dcbc9bf21,0x2f08d099c60823ce5955e747909d216dcbc9bf21,3,0
214,14339,"""14339"",",Califa,547,2255,6585,12,2,0xa322f14c4e9628f5934420a6098a01e7c999e657,0xa322f14c4e9628f5934420a6098a01e7c999e657,3,0
215,8050,"""8050"",",GOTCHI FRENCH ARMY [GFA],605,3105,6570,12,1,0xfbb073e09d84970d1efe099abbe9e626f8ff7024,0xfbb073e09d84970d1efe099abbe9e626f8ff7024,3,0
216,9175,"""9175"",",Puff,558,3453,6560,12,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
217,2967,"""2967"",",KXKX,531,3362,6555,12,1,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,3,0
218,10321,"""10321"",",God of Realm,642,3014,6550,12,2,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,159287500000000000000
219,7885,"""7885"",",?,490,3417,6535,12,1,0xde34393312c0c1e97e404d18a04580e9610e063c,0xde34393312c0c1e97e404d18a04580e9610e063c,3,0
220,1838,"""1838"",",Super-Alcoholism,497,3455,6520,12,1,0x262944448ec574dd5f82136964bbf189cc1ab579,0x262944448ec574dd5f82136964bbf189cc1ab579,3,0
221,20151,"""20151"",",3000XP 520 BRS,531,2892,6515,12,2,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,3,0
222,13291,"""13291"",",z - Brolian,512,2818,6505,12,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
223,1014,"""1014"",",Skiny Kiny,502,3438,6500,12,1,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,3,0
224,19134,"""19134"",",Bot Oscar,588,2890,6490,12,2,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,3,0
225,23414,"""23414"",",No Time To Die,628,2519,6455,12,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
226,7060,"""7060"",",Friggin Riggin,602,3272,6450,12,1,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,3,0
227,4441,"""4441"",",Megaman,720,3056,6440,12,1,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,3,0
228,15351,"""15351"",",Dune 2,520,2911,6425,12,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
229,3932,"""3932"",",E.T.,531,3409,6410,12,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
230,8256,"""8256"",",Kingship Rank 150,510,3414,6405,12,1,0x59fc6b4e064b62cc7aed200a71aef3eac36c1287,0x59fc6b4e064b62cc7aed200a71aef3eac36c1287,3,0
231,574,"""574"",",Polly,549,3435,6285,12,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
232,7895,"""7895"",",One Time,588,3425,6240,12,1,0x180f207f8747a966ec94277a69610162d7fa3ff1,0x180f207f8747a966ec94277a69610162d7fa3ff1,3,0
233,1779,"""1779"",",ERC20,535,3336,6215,12,1,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0x9ff84b91998df96a6587db8dde8d4e47518107d6,3,0
234,8623,"""8623"",",STEADY LAD,775,3214,6180,12,1,0xeda29227543b2bc0d8e4a5220ef0a34868033a2d,0xeda29227543b2bc0d8e4a5220ef0a34868033a2d,3,0
235,12198,"""12198"",",FarMor,766,2357,6175,12,2,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,3,0
236,3370,"""3370"",",homer,556,2939,6115,12,1,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,3,0
237,13262,"""13262"",",Mahdi,752,2338,6105,12,2,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,3,0
238,16451,"""16451"",",Hazard Pay,610,2352,6100,12,2,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,3,0
239,13401,"""13401"",",Zelenskiy,660,123,6065,12,2,0x39292e0157ef646cc9ea65dc48f8f91cae009eae,0x39292e0157ef646cc9ea65dc48f8f91cae009eae,3,0
240,11033,"""11033"",",There is no spoon,617,3093,6065,12,2,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,3,0
241,5583,"""5583"",",Inquisitor,507,3394,6055,12,1,0x4edb4161d16c89b71aec027930a943c3d4cf0777,0x4edb4161d16c89b71aec027930a943c3d4cf0777,3,0
242,18661,"""18661"",",marron,591,2976,6050,12,2,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,3,0
243,24484,"""24484"",",_BTC_,533,2882,6050,12,2,0xc44f63485ed5a23fbeeae300adca6a08a506aef1,0xc44f63485ed5a23fbeeae300adca6a08a506aef1,3,0
244,12886,"""12886"",",DUKE OF SALTINESS,622,2638,6030,11,2,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,3,0
245,2145,"""2145"",",Mythic Jiro,573,2496,6030,11,1,0x69bc21465737bdc6f059e3d529e023b27bef37ec,0x69bc21465737bdc6f059e3d529e023b27bef37ec,3,31949999999999996000
246,8612,"""8612"",",Unity,508,3524,6025,11,1,0xe5f6dbc39334f3e79c149efb8c8c9c8dec474af1,0xe5f6dbc39334f3e79c149efb8c8c9c8dec474af1,3,278995000000000000000
247,19030,"""19030"",",Love is still alive,610,2915,6025,11,2,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,3,0
248,6447,"""6447"",",Barbie,621,3453,5995,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
249,19260,"""19260"",",Knight Bong,655,3050,5990,11,2,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,3,0
250,9867,"""9867"",",(T)_(T)_(T),452,2872,5970,11,1,0x868fa0b65c7cd7fbaa757a703410355e746afc6b,0x868fa0b65c7cd7fbaa757a703410355e746afc6b,3,0
251,16524,"""16524"",",Manchild,647,1844,5959,11,2,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,281172500000000000000
252,2542,"""2542"",",Coglin,593,1397,5950,11,1,0x943366565694e06dc8eeb3ca7a75c33fcb8956b3,0x943366565694e06dc8eeb3ca7a75c33fcb8956b3,3,0
253,7969,"""7969"",",StinkyLinky,627,2498,5945,11,1,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
254,2501,"""2501"",",Tokyo,546,3431,5925,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
255,4639,"""4639"",",Pan,592,3393,5925,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
256,8016,"""8016"",",h1 hi brs,594,2513,5925,11,1,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,3,0
257,6951,"""6951"",",Dailerious,670,1042,5920,11,1,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,3,0
258,5682,"""5682"",",Duke,601,3431,5920,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
259,3171,"""3171"",",Freebird,530,3419,5915,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
260,8064,"""8064"",",%,439,3407,5880,11,1,0xde34393312c0c1e97e404d18a04580e9610e063c,0xde34393312c0c1e97e404d18a04580e9610e063c,3,0
261,1381,"""1381"",",1505 XP all XP badges,478,2631,5865,11,1,0xe0c74c6ac956dba68797d76f77f1f5a52258aa7e,0xe0c74c6ac956dba68797d76f77f1f5a52258aa7e,3,0
262,5684,"""5684"",",Kokusho,479,3436,5865,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
263,5737,"""5737"",",Ken,336,3441,5860,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
264,6451,"""6451"",",The World,472,3426,5855,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
265,9760,"""9760"",",Archimedes,561,3281,5850,11,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
266,2500,"""2500"",",Dune,430,3429,5840,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
267,3407,"""3407"",",Vega,474,3442,5835,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
268,3173,"""3173"",",Panasonic,479,3431,5835,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
269,598,"""598"",",Cartier,484,3421,5835,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
270,6058,"""6058"",",Rolls Royce,466,3421,5830,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
271,6843,"""6843"",",Mighty Crown,550,3399,5830,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
272,3931,"""3931"",",Krug,502,3442,5830,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
273,8590,"""8590"",",Yamato,469,3417,5830,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
274,5420,"""5420"",",Bentley,367,3444,5830,11,1,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0x35001a8bdb3a224d05f086094c12fd4c9009986d,3,0
275,3782,"""3782"",",2,525,3411,5810,11,1,0xde34393312c0c1e97e404d18a04580e9610e063c,0xde34393312c0c1e97e404d18a04580e9610e063c,3,0
276,1728,"""1728"",",Magic,519,2897,5810,11,1,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
277,581,"""581"",",Q,428,3408,5810,11,1,0xde34393312c0c1e97e404d18a04580e9610e063c,0xde34393312c0c1e97e404d18a04580e9610e063c,3,0
278,7563,"""7563"",",3,514,3411,5805,11,1,0xde34393312c0c1e97e404d18a04580e9610e063c,0xde34393312c0c1e97e404d18a04580e9610e063c,3,0
279,6239,"""6239"",",#,493,3416,5800,11,1,0xde34393312c0c1e97e404d18a04580e9610e063c,0xde34393312c0c1e97e404d18a04580e9610e063c,3,0
280,7562,"""7562"",",^,488,3350,5800,11,1,0xde34393312c0c1e97e404d18a04580e9610e063c,0xde34393312c0c1e97e404d18a04580e9610e063c,3,0
281,4944,"""4944"",",B,452,3411,5800,11,1,0xde34393312c0c1e97e404d18a04580e9610e063c,0xde34393312c0c1e97e404d18a04580e9610e063c,3,0
282,1367,"""1367"",",E,501,3408,5790,11,1,0xde34393312c0c1e97e404d18a04580e9610e063c,0xde34393312c0c1e97e404d18a04580e9610e063c,3,0
283,12873,"""12873"",",JackBauer,545,3021,5790,11,2,0xc44f63485ed5a23fbeeae300adca6a08a506aef1,0xc44f63485ed5a23fbeeae300adca6a08a506aef1,3,0
284,2739,"""2739"",",=,434,3411,5790,11,1,0xde34393312c0c1e97e404d18a04580e9610e063c,0xde34393312c0c1e97e404d18a04580e9610e063c,3,0
285,5205,"""5205"",",Hallows Aave,753,420,5780,11,1,0xd07ee1049929e97680f7bb176721ea1e6114f42c,0xd07ee1049929e97680f7bb176721ea1e6114f42c,3,0
286,4301,"""4301"",",bunbogionac,488,3445,5775,11,1,0xbff64d0aa474b778ed52209cf6b615b7619bfc94,0xbff64d0aa474b778ed52209cf6b615b7619bfc94,3,0
287,12481,"""12481"",",Aavatoshi,509,2438,5770,11,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
288,3201,"""3201"",",Farm,560,3397,5765,11,1,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,3,0
289,3929,"""3929"",",Ethel,549,3415,5760,11,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
290,16712,"""16712"",",Paracelsus,613,797,5755,11,2,0x7dbfe62be1ac737d26823611f251d362c52a1141,0x7dbfe62be1ac737d26823611f251d362c52a1141,3,0
291,4302,"""4302"",",@bunbogionac,540,3445,5755,11,1,0xbff64d0aa474b778ed52209cf6b615b7619bfc94,0xbff64d0aa474b778ed52209cf6b615b7619bfc94,3,0
292,4678,"""4678"",",FIRSTAAVEGOTCHI,546,3188,5748,11,1,0x47d6f96ba098816389db7c87cbf077de7181b853,0x47d6f96ba098816389db7c87cbf077de7181b853,3,0
293,7617,"""7617"",",Vesuvius,636,2882,5745,11,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
294,1836,"""1836"",",KingShip Rank 14,513,3460,5720,11,1,0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637,0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637,3,0
295,5140,"""5140"",",Becca,559,3319,5695,11,1,0xa60ca8a1400333468a736c7247baad6350c6496d,0xa60ca8a1400333468a736c7247baad6350c6496d,3,0
296,20235,"""20235"",",PRANKSY,577,2840,5690,11,2,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,3,0
297,5141,"""5141"",",Aagentgotchi,446,3283,5690,11,1,0xa60ca8a1400333468a736c7247baad6350c6496d,0xa60ca8a1400333468a736c7247baad6350c6496d,3,0
