position,gotchiID,formattedTokenID,name,withSetsRarityScore,kinship,experience,level,hauntId,owner,originalOwner,status,stakedAmount
4228,22163,"""22163"",",Omicron,548,3075,4775,10,2,0x43ff4c088df0a425d1a519d3030a1a3dfff05cfd,0x43ff4c088df0a425d1a519d3030a1a3dfff05cfd,3,0
4229,10780,"""10780"",",Timeless,548,3062,4600,10,2,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,3,0
4230,14654,"""14654"",",Pixie,548,3031,4560,10,2,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0x77427023e70cafd983dabaf3488d8d83ecb15b96,3,21605000000000000000
4231,13505,"""13505"",",Mythical-X2-Matic,548,2992,3935,9,2,0x1a518a3e674a76324058822ca5d8688cffc5033b,0x1a518a3e674a76324058822ca5d8688cffc5033b,3,0
4232,21705,"""21705"",",Fizzsik,548,2992,3810,9,2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,3,0
4233,11479,"""11479"",",Reaper,548,2990,4420,10,2,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,3,0
4234,23007,"""23007"",",8008135,548,2978,3815,9,2,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0x07a009e9e98649bff954cf3032ceb3e21e020f49,3,0
4235,16564,"""16564"",",Polik,548,2966,3945,9,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
4236,13260,"""13260"",",CHEAPEST 529,548,2936,4190,10,2,0x852271883ed42cc3f9d9559b05ab4784fc768e93,0x852271883ed42cc3f9d9559b05ab4784fc768e93,3,0
4237,17422,"""17422"",",TAMA GOTCHI,548,2910,3995,9,2,0x4eb172821b5bc013269c4f6f6204f092d44197ec,0x4eb172821b5bc013269c4f6f6204f092d44197ec,3,0
4238,13485,"""13485"",",Tethgotchi,548,2900,4090,10,2,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,3,0
4239,3310,"""3310"",",Mr. Tether,548,2897,2920,8,1,0x137c0f7d6b2558edf5b8f69eec0635dd43fad6af,0x137c0f7d6b2558edf5b8f69eec0635dd43fad6af,3,0
4240,15505,"""15505"",",Bugatti,548,2895,2475,8,2,0xb26b5566cb575990cd5dd9c93c43ee39a02befba,0xb26b5566cb575990cd5dd9c93c43ee39a02befba,3,0
4241,3291,"""3291"",",Mr. Craig Wright,548,2890,2780,8,1,0x137c0f7d6b2558edf5b8f69eec0635dd43fad6af,0x137c0f7d6b2558edf5b8f69eec0635dd43fad6af,3,0
4242,2396,"""2396"",",Genghis,548,2886,3675,9,1,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,3,0
4243,11808,"""11808"",",Mayari,548,2882,3650,9,2,0x180f207f8747a966ec94277a69610162d7fa3ff1,0x180f207f8747a966ec94277a69610162d7fa3ff1,3,0
4244,8780,"""8780"",",PurpleAave,548,2857,4060,10,1,0x984c48852f92288bd1afd6ff5d9c26e3d0a9339a,0x984c48852f92288bd1afd6ff5d9c26e3d0a9339a,3,0
4245,24632,"""24632"",",Candy Man,548,2813,2710,8,2,0xd2f2ffc0a7b5ad0cca44c7c9ca11143e6e8bbba7,0xd2f2ffc0a7b5ad0cca44c7c9ca11143e6e8bbba7,3,0
4246,17738,"""17738"",",ultrasound,548,2738,2300,7,2,0x7b3012531aaed7b48bc9bfbc1cd7e7f20b1bb5b8,0x7b3012531aaed7b48bc9bfbc1cd7e7f20b1bb5b8,3,0
4247,24172,"""24172"",",Aave Maaria,548,2693,1870,7,2,0xae5b56ca47e84b6c749e0454680c4161b9da9790,0xae5b56ca47e84b6c749e0454680c4161b9da9790,3,0
4248,375,"""375"",",FOO,548,2688,1415,6,1,0x7bb85b553c04cf2dfcbbdac998ea3621e17236c3,0x7bb85b553c04cf2dfcbbdac998ea3621e17236c3,3,0
4249,24655,"""24655"",",Gotchi Farmer,548,2687,3000,8,2,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,3,0
4250,20110,"""20110"",",~Terribly~Frenly~,548,2681,4150,10,2,0x7d9fb540504d8f277099472b89113485f712c546,0x7d9fb540504d8f277099472b89113485f712c546,3,28587500000000002000
4251,21614,"""21614"",",Leftover Meatball,548,2608,3590,9,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
4252,20298,"""20298"",",Ultravox [Synth],548,2574,3635,9,2,0x8628d73d3f950abde99739ef34b6cfa10394f579,0x8628d73d3f950abde99739ef34b6cfa10394f579,3,0
4253,24733,"""24733"",",Roaring Kitty,548,2582,1245,5,2,0x1f17e5e7796b0d0f69a8e57a200aaa94affb81a1,0x1f17e5e7796b0d0f69a8e57a200aaa94affb81a1,3,20272500000000001000
4254,14542,"""14542"",",YIN YANG,548,2582,1970,7,2,0xe9dc4ffa67f44383db12bb642513c5c44714be3d,0xe9dc4ffa67f44383db12bb642513c5c44714be3d,3,0
4255,21874,"""21874"",",Retired,548,2520,2145,7,2,0x59e9f8f07f9d339c48c8521af341a1a2337a9e22,0x59e9f8f07f9d339c48c8521af341a1a2337a9e22,3,0
4256,3451,"""3451"",",Liu Xiang,548,2509,3790,9,1,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,3,0
4257,20466,"""20466"",",Bulls Eye,548,2490,3860,9,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
4258,5783,"""5783"",",AKKU TREYNI,548,2474,4320,10,1,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,3,0
4259,10123,"""10123"",",BTC APPLE,548,2467,2485,8,2,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,3,0
4260,15076,"""15076"",",PinkpAAnther,548,2430,3910,9,2,0xf1950fc03486a502b05f93df1a7a4edc741257c6,0xf1950fc03486a502b05f93df1a7a4edc741257c6,3,12590000000000000000
4261,11399,"""11399"",",KoOi H01,548,2468,21135,21,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
4262,24824,"""24824"",",GNON,548,2426,280,3,2,0x160fbd013c8821403f9f5f6868b6f50cda050be3,0x160fbd013c8821403f9f5f6868b6f50cda050be3,3,0
4263,21814,"""21814"",",Leky Fleky,548,2492,2340,7,2,0xb6e6172a1caf201c1fde4f111b67a4b857def0ba,0xb6e6172a1caf201c1fde4f111b67a4b857def0ba,3,0
4264,12436,"""12436"",",G-STRING,548,2493,1305,6,2,0x41ade9a5803b4676917411dbb439d357965dbf46,0x41ade9a5803b4676917411dbb439d357965dbf46,3,0
4265,16484,"""16484"",",Sleepless,548,2414,1110,5,2,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,3,0
4266,5407,"""5407"",",LINKULATO,548,2442,990,5,1,0xc2053036ed1dfd9cbb4019ea22621308674ce925,0xc2053036ed1dfd9cbb4019ea22621308674ce925,3,0
4267,23163,"""23163"",",Mr Green,548,2433,3020,8,2,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,3,0
4268,269,"""269"",",TIGRUT,548,2296,3830,9,1,0x47d6f96ba098816389db7c87cbf077de7181b853,0x47d6f96ba098816389db7c87cbf077de7181b853,3,0
4269,314,"""314"",",MarcZeller_,548,2347,1645,6,1,0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,3,0
4270,22355,"""22355"",",Tracey,548,2337,1805,7,2,0xa2a341a2b2955d8bf1f3d434e0a3635ba6301118,0xa2a341a2b2955d8bf1f3d434e0a3635ba6301118,3,0
4271,20140,"""20140"",",ZombieRunner,548,2243,1340,6,2,0xc7d3e24f018401b34aec1858dca3f6e74155330d,0xc7d3e24f018401b34aec1858dca3f6e74155330d,3,0
4272,2930,"""2930"",",Massachusetts,548,2312,1555,6,1,0x5b95a971b4583a5f011e9da082acdd679b870d06,0x5b95a971b4583a5f011e9da082acdd679b870d06,3,0
4273,20932,"""20932"",",MarquisDeVenosta,548,2214,950,5,2,0x4a32007040567190bed4fa6ff3f5a03c0d47c9d7,0x4a32007040567190bed4fa6ff3f5a03c0d47c9d7,3,0
4274,3875,"""3875"",",Lambo,548,2305,1435,6,1,0x5d051f2e9f679321fd50ec13a20d01008d11a00e,0x5d051f2e9f679321fd50ec13a20d01008d11a00e,3,0
4275,14667,"""14667"",",Son-Goku,548,2299,1225,5,2,0xc637d110b89908617a8c5c153c3d737068165ce5,0xc637d110b89908617a8c5c153c3d737068165ce5,3,0
4276,23890,"""23890"",",Myth/Rare Eyes,548,2202,3045,8,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
4277,6605,"""6605"",",",",548,2257,2290,7,1,0x57a2e7672042e1ce4cd365a8b5cd4ada2d8a8a5e,0x57a2e7672042e1ce4cd365a8b5cd4ada2d8a8a5e,3,0
4278,11529,"""11529"",",Ramones,548,2184,2690,8,2,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
4279,8763,"""8763"",",Satoshi.,548,2166,1420,6,1,0x3e01cbe85caddb812a0483335f69815dafcb8eb7,0x3e01cbe85caddb812a0483335f69815dafcb8eb7,3,0
4280,14707,"""14707"",",Zeldaavegotchi,548,2254,820,5,2,0x31382577b52bd5c71088089845d16cc044a464e2,0x31382577b52bd5c71088089845d16cc044a464e2,3,0
4281,12528,"""12528"",",DATA LINK,548,2159,3580,9,2,0x9028421a2969fb49af5a6e1fc85c24a712485246,0x9028421a2969fb49af5a6e1fc85c24a712485246,3,0
4282,24816,"""24816"",",Black-Poule,548,2236,1535,6,2,0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,3,0
4283,13435,"""13435"",",John Blackeye,548,2128,1705,6,2,0x939e38d9f1eaf55f6154a0261f3f00f0ee13fd7d,0x939e38d9f1eaf55f6154a0261f3f00f0ee13fd7d,3,0
4284,13951,"""13951"",",GIB GHST,548,2122,3460,9,2,0x3ca2e945a3bc25399c75f49e9e45d34d897c1041,0x3ca2e945a3bc25399c75f49e9e45d34d897c1041,3,0
4285,12806,"""12806"",",,548,2105,2265,7,2,0x001daa61eaa241a8d89607194fc3b1184dcb9b4c,0x001daa61eaa241a8d89607194fc3b1184dcb9b4c,3,0
4286,21845,"""21845"",",tutti,548,2092,1375,6,2,0xa02a7a705c8776c58fc8f3f8df5189eaef8f26fd,0xa02a7a705c8776c58fc8f3f8df5189eaef8f26fd,3,0
4287,18320,"""18320"",",-_- FOMOGOTCHI -_-,548,2072,3545,9,2,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,3,0
4288,18017,"""18017"",",Berlioz,548,2046,3935,9,2,0x5ae7ae79765973ca60ee9f9e29866b63952ae807,0x0465c733bcbc4e15f15d393d919cf6dc8ae757ce,3,0
4289,8515,"""8515"",",papaya,548,2042,1935,7,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
4290,21731,"""21731"",",HAPPY CAMPER,548,2132,2840,8,2,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
4291,15682,"""15682"",",LOW STATS GEM,548,2064,2778,8,2,0x755a89ac371ee91c1e0fc313bc9eff5fc150b993,0x755a89ac371ee91c1e0fc313bc9eff5fc150b993,3,0
4292,13428,"""13428"",",Bitcoin BTC,548,1998,3040,8,2,0x0bb75bef057da63a0ae4b25fe9adafd35cd92b87,0x0bb75bef057da63a0ae4b25fe9adafd35cd92b87,3,0
4293,10150,"""10150"",",Eleanor,548,1966,1855,7,2,0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,3,0
4294,9458,"""9458"",",Zebulon,548,2005,1540,6,1,0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,0x329c54289ff5d6b7b7dae13592c6b1eda1543ed4,3,0
4295,15609,"""15609"",",CRYPTO SKYFALL,548,1895,1855,7,2,0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,3,0
4296,17307,"""17307"",",Ronnie,548,1857,1480,6,2,0xce3214768474f006c50189d2d9583f19e3791f96,0xce3214768474f006c50189d2d9583f19e3791f96,3,0
4297,23957,"""23957"",",GLEIPNIR,548,1851,3750,9,2,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,3,0
4298,1880,"""1880"",",SEEN,548,1858,2590,8,1,0x314ad39c842b0865cdc48fb5e1688313ccda463e,0x314ad39c842b0865cdc48fb5e1688313ccda463e,3,23470000000000000000
4299,13797,"""13797"",",Wagie 4 Life,548,1938,1195,5,2,0x43fff63169348f9e608c56f1dd18d660dd198e09,0x43fff63169348f9e608c56f1dd18d660dd198e09,3,0
4300,5337,"""5337"",",Aavegotchi.,548,1829,2015,7,1,0x7ce90a6d54e830ceb568f81b52865d5011aefe40,0x7ce90a6d54e830ceb568f81b52865d5011aefe40,3,0
4301,1809,"""1809"",",Krishnamurti,548,1811,2460,8,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
4302,3682,"""3682"",",Shai-Hulud,548,1816,3115,8,1,0x04ef3ea344db3cff59eb15e2511d79280d8ef11d,0x04ef3ea344db3cff59eb15e2511d79280d8ef11d,3,0
4303,20779,"""20779"",",relapse,548,1866,1885,7,2,0x5b95a971b4583a5f011e9da082acdd679b870d06,0x5b95a971b4583a5f011e9da082acdd679b870d06,3,0
4304,11136,"""11136"",",Neto.sales,548,1759,2130,7,2,0x6fb7c9970372a645bad75408b021e364d134e1bf,0x6fb7c9970372a645bad75408b021e364d134e1bf,3,17025000000000000000
4305,12531,"""12531"",",GOTCHI LORD,548,1752,2980,8,2,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0xdf631777df4debcbcd647e85bdcb868b43663ba0,3,0
4306,8255,"""8255"",",Alexander Grahaam Bell,548,1781,760,4,1,0x23d204407a546c2a0111cf2aabd05e274fe8c419,0x23d204407a546c2a0111cf2aabd05e274fe8c419,3,0
4307,7829,"""7829"",",Aapegotchi,548,1795,2300,7,1,0xe2ed8448c47b00d505abbdee375c346b4c40d09b,0xe2ed8448c47b00d505abbdee375c346b4c40d09b,3,0
4308,1145,"""1145"",",Christian Dyor,548,1665,3300,9,1,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
4309,17163,"""17163"",",Sneaky,548,1703,2585,8,2,0x79bf225fbfd40f78b1878a6d1eec1bb03df92aeb,0x79bf225fbfd40f78b1878a6d1eec1bb03df92aeb,3,0
4310,21133,"""21133"",",Astral Gnome,548,1601,260,3,2,0x01f010a5e001fe9d6940758ea5e8c777885e351e,0x01f010a5e001fe9d6940758ea5e8c777885e351e,3,0
4311,21819,"""21819"",",xooxoo,548,1691,2615,8,2,0x79bf225fbfd40f78b1878a6d1eec1bb03df92aeb,0x79bf225fbfd40f78b1878a6d1eec1bb03df92aeb,3,0
4312,24590,"""24590"",",AKKU MALTHAEL,548,1563,3980,9,2,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,3,0
4313,13565,"""13565"",",Green Globin,548,1650,1635,6,2,0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,3,0
4314,10665,"""10665"",",Gemfather,548,1500,940,5,2,0xd5378ddf3c3740b3ad2b3f62ec8f3446b9a47746,0xd5378ddf3c3740b3ad2b3f62ec8f3446b9a47746,3,0
4315,7156,"""7156"",",Tiny Eye,548,1484,620,4,1,0x1e95056a38d6358cdfad314685c7aa63ffc47c96,0x1e95056a38d6358cdfad314685c7aa63ffc47c96,3,0
4316,1485,"""1485"",",MALAKA,548,1443,740,4,1,0xff67a86a01c7c90b0c3f3a26b65c25f432ec1751,0xff67a86a01c7c90b0c3f3a26b65c25f432ec1751,3,0
4317,23611,"""23611"",",GENTLEMAN FAARMER,548,1263,2865,8,2,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0xdf631777df4debcbcd647e85bdcb868b43663ba0,3,0
4318,21796,"""21796"",",Mochi2,548,1180,3520,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
4319,1324,"""1324"",",REJOYFUL,548,1180,2230,7,1,0xa9984bb9251d03781677ad543729374a6eb72d41,0xa9984bb9251d03781677ad543729374a6eb72d41,3,0
4320,21793,"""21793"",",SENPAI,548,1094,1160,5,2,0xa6e2f56836e0ee4417197dee3daf64aeb83f9547,0xa6e2f56836e0ee4417197dee3daf64aeb83f9547,3,0
4321,24033,"""24033"",",Modern Human,548,1068,1890,7,2,0x606caf480f6d21dac9808661e1e4e6e58db12bcd,0x606caf480f6d21dac9808661e1e4e6e58db12bcd,3,0
4322,15898,"""15898"",",W G M I,548,910,750,4,2,0x60cc02e8f7cc6e90af34c4ac09e05c6099359530,0x60cc02e8f7cc6e90af34c4ac09e05c6099359530,3,0
4323,5697,"""5697"",",WGMI.Finance,548,828,1685,6,1,0xaae96b3720d3499ca3b40c55ef16f34d7fcfa06d,0xaae96b3720d3499ca3b40c55ef16f34d7fcfa06d,3,0
4324,3016,"""3016"",",boobs,548,731,2920,8,1,0x6186290b28d511bff971631c916244a9fc539cfe,0x6186290b28d511bff971631c916244a9fc539cfe,3,0
4325,20419,"""20419"",",BRS 529,548,659,1420,6,2,0xdb10d21f28a34fd04e4425eac777483798f7e217,0xdb10d21f28a34fd04e4425eac777483798f7e217,3,0
4326,10400,"""10400"",",,548,732,30,1,2,0xf7d4699bb387bc4152855fcd22a1031511c6e9b6,0xf7d4699bb387bc4152855fcd22a1031511c6e9b6,3,0
4327,9045,"""9045"",",DeN,548,705,1890,7,1,0x26a0d17f741f5fba809e45a2ad1e68b19550fcbe,0x26a0d17f741f5fba809e45a2ad1e68b19550fcbe,3,0
4328,21681,"""21681"",",Chadinator,548,661,1630,6,2,0x72f16d921915d58b55cfe75948296575f90a69b6,0x72f16d921915d58b55cfe75948296575f90a69b6,3,0
4329,23717,"""23717"",",PartyBoi,548,623,1110,5,2,0xedd0d71f2b7703e1642ea83d8a6f9790acda1fda,0xedd0d71f2b7703e1642ea83d8a6f9790acda1fda,3,0
4330,21296,"""21296"",",100K_GOTCHI_GANG,548,628,2040,7,2,0x60152b8d07ba7dd5f7c3ff8bbc3c99a4fc44eefa,0x60152b8d07ba7dd5f7c3ff8bbc3c99a4fc44eefa,3,0
4331,22813,"""22813"",",STAXSKY,548,607,1700,6,2,0x72f16d921915d58b55cfe75948296575f90a69b6,0x72f16d921915d58b55cfe75948296575f90a69b6,3,0
4332,15018,"""15018"",",PRISCIGOTCHI,548,561,1260,6,2,0x4752d59c7e1f82839ee6fda19ee9c1676df24d9b,0x4752d59c7e1f82839ee6fda19ee9c1676df24d9b,3,0
4333,23704,"""23704"",",DoughBoy,548,539,1680,6,2,0xedd0d71f2b7703e1642ea83d8a6f9790acda1fda,0xedd0d71f2b7703e1642ea83d8a6f9790acda1fda,3,0
4334,6929,"""6929"",",Hippogriff,548,508,1070,5,1,0x1b2e6c79a0b9a1f19234d45d9a8db9ee57bc0b14,0x1b2e6c79a0b9a1f19234d45d9a8db9ee57bc0b14,3,0
4335,24264,"""24264"",",hydra,548,335,1010,5,2,0x7264e14a050fe6a383c654448fcc84d7a4b9ec94,0x7264e14a050fe6a383c654448fcc84d7a4b9ec94,3,0
4336,23153,"""23153"",",cheapest 523 BRS,548,300,2380,7,2,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,3,0
4337,11031,"""11031"",",yellow519,548,287,2380,7,2,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,3,0
4338,18850,"""18850"",",up517,548,281,2380,7,2,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,0x68057266b9e20a60c55d7b50eb6f22117b1eb842,3,0
4339,992,"""992"",",Tel-Aviv,548,45,500,4,1,0x730ca23bcd88802da1e19766db0a98e005d8fda1,0x730ca23bcd88802da1e19766db0a98e005d8fda1,3,0
4340,13242,"""13242"",",Island Boy,548,97,880,5,2,0x8515424cb050e144ffe89fb8da895104c5b98193,0x8515424cb050e144ffe89fb8da895104c5b98193,3,0
4341,1359,"""1359"",",CHAINL1NK,548,49,0,1,1,0x9fe9a640e72c59c7c816ea80ab13ff322299670d,0x9fe9a640e72c59c7c816ea80ab13ff322299670d,3,0
4342,1992,"""1992"",",Lend Mythic,548,48,780,4,1,0x8813df11cf5ddc4cfb234ed7bf78b2cfa9a63ce5,0x8813df11cf5ddc4cfb234ed7bf78b2cfa9a63ce5,3,0
4343,2125,"""2125"",",Kimagure,548,48,1020,5,1,0x738fab62d1f74cd829efed06057a7de09206e6ab,0x738fab62d1f74cd829efed06057a7de09206e6ab,3,0
4344,2265,"""2265"",",ghoogle,548,48,255,3,1,0xef0e7a8fb3b6f4e025bdea6f560f91df6502dfdb,0xef0e7a8fb3b6f4e025bdea6f560f91df6502dfdb,3,0
4345,2860,"""2860"",",JUST,548,48,40,1,1,0xfbf35487df12a09dc121f177328cf432abbeccf5,0xfbf35487df12a09dc121f177328cf432abbeccf5,3,0
4346,3946,"""3946"",",Rasta,548,48,1105,5,1,0x244fe02fbcf4db4ad96063b161f00e444fc54011,0x244fe02fbcf4db4ad96063b161f00e444fc54011,3,0
4347,7414,"""7414"",",Bruce Lee,548,48,2030,7,1,0x0d6e94d085a597f316be1833649e05a45103e873,0x0d6e94d085a597f316be1833649e05a45103e873,3,0
4348,7588,"""7588"",",Gyarados,548,48,745,4,1,0x4947b8804e2d484f97c1e11ce565509641986848,0x4947b8804e2d484f97c1e11ce565509641986848,3,0
4349,10953,"""10953"",",SWIPE,548,48,0,1,2,0x3d075b129e20dfe3732ca5ecfe68879a531bb1a1,0x3d075b129e20dfe3732ca5ecfe68879a531bb1a1,3,0
4350,14924,"""14924"",",AssClown69,548,48,10,1,2,0x16a718e1e4ea6211f884e0aa7fd430f9752f1ea1,0x16a718e1e4ea6211f884e0aa7fd430f9752f1ea1,3,0
4351,16161,"""16161"",",Singh,548,48,420,3,2,0x7e0c8722f4650f6aac7f060a4384664aaa278383,0x7e0c8722f4650f6aac7f060a4384664aaa278383,3,0
4352,18804,"""18804"",",aleks_GDT,548,3,2645,8,2,0x22cab81e0fee2bad5b015dbbeb6a374a1b8738de,0x22cab81e0fee2bad5b015dbbeb6a374a1b8738de,3,0
4353,24026,"""24026"",",Maison AkirAave,548,48,75,2,2,0x460d38959c14d6eab72edbe9cde3c9e435fd7135,0x460d38959c14d6eab72edbe9cde3c9e435fd7135,3,0
4354,571,"""571"",",Smurf,547,3434,5165,11,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
4355,6675,"""6675"",","1/1 Double Myth, Haunt 1",547,3359,4105,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
4356,5704,"""5704"",",Zoomer,547,3334,4710,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
4357,1231,"""1231"",",4 VTD,547,3280,3690,9,1,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,0xf1b2caf073b70dca2bf8d540670abc9d7cc76882,3,0
4358,8159,"""8159"",",P0W MINER,547,3238,4395,10,1,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,3,0
4359,319,"""319"",",Koenigsegg,547,3143,2595,8,1,0xb26b5566cb575990cd5dd9c93c43ee39a02befba,0xb26b5566cb575990cd5dd9c93c43ee39a02befba,3,0
4360,15535,"""15535"",",Ham,547,3095,4365,10,2,0xa33aa58fd2795ea89a84c19cacdad50915194980,0xa33aa58fd2795ea89a84c19cacdad50915194980,3,0
4361,5418,"""5418"",",Jim Beam,547,3084,3045,8,1,0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466,0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466,3,0
4362,22225,"""22225"",",Tokio,547,3073,4575,10,2,0x180f207f8747a966ec94277a69610162d7fa3ff1,0x180f207f8747a966ec94277a69610162d7fa3ff1,3,0
4363,11990,"""11990"",",Stars,547,3028,3930,9,2,0xae79077d8d922d071797a7f8849430fed488c005,0xae79077d8d922d071797a7f8849430fed488c005,3,0
4364,21742,"""21742"",",528 Mythic Eyes,547,3011,4195,10,2,0x852271883ed42cc3f9d9559b05ab4784fc768e93,0x852271883ed42cc3f9d9559b05ab4784fc768e93,3,0
4365,15798,"""15798"",",Tactician,547,2994,2685,8,2,0x66923cde32aff78890f9d3df47f38396463fcdb5,0x66923cde32aff78890f9d3df47f38396463fcdb5,3,0
4366,20608,"""20608"",",Director,547,2994,2685,8,2,0x66923cde32aff78890f9d3df47f38396463fcdb5,0x66923cde32aff78890f9d3df47f38396463fcdb5,3,0
4367,5471,"""5471"",",Kraken,547,2967,2000,7,1,0xb6237b2b69f81b4fc8b8d2176743adcce40a6f7d,0xb6237b2b69f81b4fc8b8d2176743adcce40a6f7d,3,0
4368,4527,"""4527"",",Star 8,547,2945,4785,10,1,0xdab73a0b1fe28197942915bfef5b5c321514045f,0xdab73a0b1fe28197942915bfef5b5c321514045f,3,0
4369,14647,"""14647"",",Fedgotchi,547,2929,4330,10,2,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,3,34055000000000000000
4370,15750,"""15750"",",Newark,547,2923,4495,10,2,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,3,0
4371,2419,"""2419"",",Up Only,547,2917,3110,8,1,0xf7b10d603907658f690da534e9b7dbc4dab3e2d6,0xf7b10d603907658f690da534e9b7dbc4dab3e2d6,3,0
4372,20805,"""20805"",",Chen Kun,547,2906,4310,10,2,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,3,16665000000000000000
4373,17521,"""17521"",",Ec' Ec' 17521,547,2899,3570,9,2,0xa5fa57608c5698120a7c3c9d50ec346bb3980223,0xa5fa57608c5698120a7c3c9d50ec346bb3980223,3,0
